Booking ID,Status,Passenger status,Passengers,Pickup ID,Dropoff ID,Actual Pickup Time,Actual Dropoff Time,Pickup_name,Pickup_latitude,Pickup_longitude,Dropoff_name,Dropoff_latitude,Dropoff_longitude
254135,Validated,Trip completed,1,36,40,2024-09-01 19:30:00,2024-09-01 19:37:00,"Paulushofen, Am Haar",49.013625,11.502735,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
255918,Validated,Trip completed,1,36,40,2024-09-05 11:26:00,2024-09-05 11:45:00,"Paulushofen, Am Haar",49.013625,11.502735,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
263695,Validated,Trip completed,1,36,40,2024-09-18 15:18:00,2024-09-18 15:24:00,"Paulushofen, Am Haar",49.013625,11.502735,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
269009,Validated,Trip completed,1,36,40,2024-09-28 15:27:00,2024-09-28 15:33:00,"Paulushofen, Am Haar",49.013625,11.502735,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
269149,Validated,Trip completed,1,36,40,2024-09-29 09:24:00,2024-09-29 09:30:00,"Paulushofen, Am Haar",49.013625,11.502735,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
260448,Cancelled by client,Cancelled,1,22,40,2024-09-13 18:43:00,2024-09-13 18:54:00,"Beilngries, Kelheimer Straße",49.032928,11.479163,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
263636,Validated,Trip completed,1,22,40,2024-09-18 12:28:00,2024-09-18 12:59:00,"Beilngries, Kelheimer Straße",49.032928,11.479163,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
268489,Validated,Trip completed,1,31,40,2024-09-27 18:05:00,2024-09-27 18:15:00,"Beilngries, Eichstaetter Strasse / Tankstelle",49.035227,11.467885,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
260590,Validated,Trip completed,1,25,40,2024-09-13 17:24:00,2024-09-13 17:58:00,"Beilngries, Ottmaringer Straße",49.038975,11.480128,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
257243,Validated,Trip completed,3,21,40,2024-09-10 11:53:00,2024-09-10 12:04:00,"Beilngries, Deutscher Hof",49.033525,11.475793,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
257233,Cancelled by client,Cancelled,3,21,40,2024-09-10 12:18:00,2024-09-10 12:28:00,"Beilngries, Deutscher Hof",49.033525,11.475793,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
258609,Cancelled by client,Cancelled,2,21,40,2024-09-11 12:20:00,2024-09-11 12:31:00,"Beilngries, Deutscher Hof",49.033525,11.475793,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
259969,Validated,Trip completed,1,21,40,2024-09-12 13:32:00,2024-09-12 13:41:00,"Beilngries, Deutscher Hof",49.033525,11.475793,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
258753,Cancelled by client,Cancelled,1,21,40,2024-09-12 14:25:00,2024-09-12 14:39:00,"Beilngries, Deutscher Hof",49.033525,11.475793,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
260444,Cancelled by client,Cancelled,1,21,40,2024-09-13 18:00:00,2024-09-13 18:09:00,"Beilngries, Deutscher Hof",49.033525,11.475793,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
261987,Cancelled by client,Cancelled,2,21,40,2024-09-15 19:09:00,2024-09-15 19:19:00,"Beilngries, Deutscher Hof",49.033525,11.475793,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
264119,Cancelled by driver,Cancelled,1,21,40,2024-09-19 14:17:00,2024-09-19 14:27:00,"Beilngries, Deutscher Hof",49.033525,11.475793,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
252555,Cancelled by client,Cancelled,1,21,40,2024-09-20 16:00:00,2024-09-20 16:14:00,"Beilngries, Deutscher Hof",49.033525,11.475793,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
264031,Validated,Trip completed,1,21,40,2024-09-20 18:03:00,2024-09-20 18:15:00,"Beilngries, Deutscher Hof",49.033525,11.475793,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
267989,Validated,Trip completed,1,21,40,2024-09-27 13:27:00,2024-09-27 13:38:00,"Beilngries, Deutscher Hof",49.033525,11.475793,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
264035,Cancelled by client,Cancelled,1,21,40,2024-09-27 18:15:00,2024-09-27 18:25:00,"Beilngries, Deutscher Hof",49.033525,11.475793,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
263760,Validated,Trip completed,1,28,40,2024-09-18 17:00:00,2024-09-18 17:17:00,"Beilngries, Neumarkter Straße",49.036912,11.471075,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
254958,Validated,Trip completed,1,33,40,2024-09-03 17:04:00,2024-09-03 17:34:00,"Beilngries, Bauhofstraße",49.031608,11.461872,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
256074,Cancelled by client,Cancelled,1,33,40,2024-09-05 17:31:00,2024-09-05 17:43:00,"Beilngries, Bauhofstraße",49.031608,11.461872,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
256120,Cancelled by client,Cancelled,1,33,40,2024-09-06 12:18:00,2024-09-06 12:31:00,"Beilngries, Bauhofstraße",49.031608,11.461872,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
259148,Validated,Trip completed,2,33,40,2024-09-14 21:46:00,2024-09-14 22:01:00,"Beilngries, Bauhofstraße",49.031608,11.461872,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
256016,Cancelled by client,Cancelled,2,49,40,2024-09-09 17:13:00,2024-09-09 17:26:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
258104,Cancelled by driver,Cancelled,1,49,40,2024-09-09 17:11:00,2024-09-09 17:25:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
258960,Cancelled by client,Cancelled,2,49,40,2024-09-16 17:04:00,2024-09-16 17:18:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
261800,Cancelled by client,Cancelled,1,49,40,2024-09-16 17:04:00,2024-09-16 17:18:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
266005,Cancelled by client,Cancelled,1,49,40,2024-09-23 19:08:00,2024-09-23 19:20:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
265353,Cancelled by client,Cancelled,2,49,40,2024-09-30 17:10:00,2024-09-30 17:23:00,"Wolfsbuch, Am Schacher",48.97449,11.562987,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
269544,Cancelled by client,Cancelled,1,6,40,2024-09-29 12:33:00,2024-09-29 12:51:00,"Haunstetten, Kirche",49.015158,11.408473,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
256026,Cancelled by client,Cancelled,1,35,40,2024-09-05 20:14:00,2024-09-05 20:24:00,"Beilngries, Freibad",49.027045,11.473085,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
256075,Cancelled by client,Cancelled,1,35,40,2024-09-05 20:14:00,2024-09-05 20:24:00,"Beilngries, Freibad",49.027045,11.473085,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
256460,Cancelled by client,Cancelled,1,35,40,2024-09-06 13:04:00,2024-09-06 13:39:00,"Beilngries, Freibad",49.027045,11.473085,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
256559,Validated,Trip completed,1,35,40,2024-09-06 13:04:00,2024-09-06 13:26:00,"Beilngries, Freibad",49.027045,11.473085,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
261058,Cancelled by client,Cancelled,1,35,40,2024-09-14 09:15:00,2024-09-14 09:26:00,"Beilngries, Freibad",49.027045,11.473085,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
261196,Cancelled by client,Cancelled,1,35,40,2024-09-14 13:23:00,2024-09-14 13:34:00,"Beilngries, Freibad",49.027045,11.473085,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
268625,Cancelled by client,Cancelled,1,35,40,2024-09-27 22:08:00,2024-09-27 22:28:00,"Beilngries, Freibad",49.027045,11.473085,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
268646,Validated,Trip completed,1,35,40,2024-09-27 22:11:00,2024-09-27 22:22:00,"Beilngries, Freibad",49.027045,11.473085,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
268532,Cancelled by client,Cancelled,1,35,40,2024-09-28 08:19:00,2024-09-28 08:54:00,"Beilngries, Freibad",49.027045,11.473085,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
256735,Validated,Trip completed,1,12,40,2024-09-06 20:12:00,2024-09-06 20:27:00,"Badanhausen, Fischerstraße",49.017245,11.444688,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
261829,Validated,Trip completed,1,37,40,2024-09-15 16:09:00,2024-09-15 16:21:00,"Paulushofen, Spielplatz",49.013632,11.497563,"Irfersdorf, Am Kirchplatz",48.994215,11.461103
257903,Cancelled by client,Cancelled,1,55,29,2024-09-09 14:00:00,2024-09-09 14:06:00,"Kottingwoerth, Dietfurter Strasse",49.019003,11.520783,"Beilngries, Rathaus",49.035103,11.474083
257375,Cancelled by client,Cancelled,8,55,29,2024-09-09 14:03:00,2024-09-09 14:09:00,"Kottingwoerth, Dietfurter Strasse",49.019003,11.520783,"Beilngries, Rathaus",49.035103,11.474083
259881,Validated,Trip completed,1,40,29,2024-09-13 16:47:00,2024-09-13 17:00:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Beilngries, Rathaus",49.035103,11.474083
264527,Changed by admin,Cancelled,1,40,29,2024-09-20 16:05:00,2024-09-20 16:17:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Beilngries, Rathaus",49.035103,11.474083
264751,Validated,Trip completed,1,40,29,2024-09-20 16:17:00,2024-09-20 16:27:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Beilngries, Rathaus",49.035103,11.474083
265572,Validated,Trip completed,1,40,29,2024-09-24 13:11:00,2024-09-24 13:24:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Beilngries, Rathaus",49.035103,11.474083
266251,Validated,Trip completed,1,40,29,2024-09-24 13:11:00,2024-09-24 13:24:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Beilngries, Rathaus",49.035103,11.474083
266254,Cancelled by client,Cancelled,1,40,29,2024-09-25 13:23:00,2024-09-25 13:34:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Beilngries, Rathaus",49.035103,11.474083
267408,Validated,Trip completed,1,40,29,2024-09-25 13:21:00,2024-09-25 13:33:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Beilngries, Rathaus",49.035103,11.474083
266285,Cancelled by client,Cancelled,1,40,29,2024-09-26 13:20:00,2024-09-26 13:30:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Beilngries, Rathaus",49.035103,11.474083
266263,Validated,Trip completed,1,40,29,2024-09-27 13:13:00,2024-09-27 13:27:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Beilngries, Rathaus",49.035103,11.474083
267544,Validated,Trip completed,1,40,29,2024-09-27 17:34:00,2024-09-27 18:05:00,"Irfersdorf, Am Kirchplatz",48.994215,11.461103,"Beilngries, Rathaus",49.035103,11.474083
255014,Validated,Trip completed,1,46,29,2024-09-10 13:39:00,2024-09-10 13:51:00,"Aschbuch, Waldsiedlung",48.976207,11.491877,"Beilngries, Rathaus",49.035103,11.474083
255017,Validated,Trip completed,1,46,29,2024-09-11 15:14:00,2024-09-11 15:32:00,"Aschbuch, Waldsiedlung",48.976207,11.491877,"Beilngries, Rathaus",49.035103,11.474083
255020,Cancelled by client,Cancelled,1,46,29,2024-09-18 15:12:00,2024-09-18 15:29:00,"Aschbuch, Waldsiedlung",48.976207,11.491877,"Beilngries, Rathaus",49.035103,11.474083
255023,Validated,Trip completed,1,46,29,2024-09-25 15:22:00,2024-09-25 15:32:00,"Aschbuch, Waldsiedlung",48.976207,11.491877,"Beilngries, Rathaus",49.035103,11.474083
253882,Cancelled by client,Cancelled,1,38,29,2024-09-01 10:29:00,2024-09-01 10:38:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
253902,Validated,Trip completed,1,38,29,2024-09-01 11:34:00,2024-09-01 11:38:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
254558,Cancelled by client,Cancelled,1,38,29,2024-09-03 16:32:00,2024-09-03 16:37:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
254560,Validated,Trip completed,1,38,29,2024-09-04 16:19:00,2024-09-04 16:33:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
255698,Validated,Trip completed,1,38,29,2024-09-05 16:34:00,2024-09-05 16:40:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
254569,Cancelled by client,Cancelled,1,38,29,2024-09-07 16:49:00,2024-09-07 16:58:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
257350,Validated,Trip completed,1,38,29,2024-09-07 17:13:00,2024-09-07 17:26:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
258209,Validated,Trip completed,1,38,29,2024-09-10 17:05:00,2024-09-10 17:30:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
259311,Cancelled by client,Cancelled,1,38,29,2024-09-11 13:45:00,2024-09-11 13:50:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
258213,Validated,Trip completed,1,38,29,2024-09-14 17:17:00,2024-09-14 17:25:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
261185,Validated,Trip completed,1,38,29,2024-09-15 11:03:00,2024-09-15 11:11:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
262100,Validated,Trip completed,1,38,29,2024-09-17 17:07:00,2024-09-17 17:15:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
262105,Validated,Trip completed,1,38,29,2024-09-18 16:47:00,2024-09-18 16:56:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
264040,Validated,Trip completed,1,38,29,2024-09-21 16:47:00,2024-09-21 16:54:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
265362,Cancelled by driver,Cancelled,1,38,29,2024-09-21 22:09:00,2024-09-21 22:14:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
266112,Validated,Trip completed,1,38,29,2024-09-24 08:39:00,2024-09-24 08:46:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
266116,Validated,Trip completed,1,38,29,2024-09-25 08:47:00,2024-09-25 09:02:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
266119,Validated,Trip completed,1,38,29,2024-09-28 17:12:00,2024-09-28 17:22:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
268881,Validated,Trip completed,1,38,29,2024-09-29 11:12:00,2024-09-29 11:18:00,"Paulushofen, Dorfstraße",49.010337,11.502283,"Beilngries, Rathaus",49.035103,11.474083
253231,Validated,Trip completed,1,50,29,2024-09-02 08:31:00,2024-09-02 08:42:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
254244,Cancelled by client,Cancelled,1,50,29,2024-09-02 13:51:00,2024-09-02 14:27:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
251831,Validated,Trip completed,1,50,29,2024-09-04 08:14:00,2024-09-04 08:31:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
251829,Validated,Trip completed,1,50,29,2024-09-05 08:20:00,2024-09-05 08:31:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
251832,Validated,Trip completed,1,50,29,2024-09-06 07:43:00,2024-09-06 07:58:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
257151,Cancelled by client,Cancelled,1,50,29,2024-09-07 08:35:00,2024-09-07 08:48:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
257148,Cancelled by client,Cancelled,1,50,29,2024-09-07 16:06:00,2024-09-07 16:41:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
256122,Cancelled by client,Cancelled,1,50,29,2024-09-09 09:16:00,2024-09-09 09:28:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
261069,Validated,Trip completed,1,50,29,2024-09-14 13:49:00,2024-09-14 13:58:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
262104,Validated,Trip completed,1,50,29,2024-09-18 20:22:00,2024-09-18 20:34:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
264614,Validated,Trip completed,1,50,29,2024-09-20 20:43:00,2024-09-20 21:00:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
265685,Validated,Trip completed,1,50,29,2024-09-22 17:00:00,2024-09-22 17:12:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
264454,Cancelled by client,Cancelled,1,50,29,2024-09-29 18:30:00,2024-09-29 18:42:00,"Wolfsbuch, Fuchsengasse",48.976827,11.559612,"Beilngries, Rathaus",49.035103,11.474083
253965,Cancelled by client,Cancelled,2,0,29,2024-09-01 14:30:00,2024-09-01 15:04:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
246996,Cancelled by driver,Cancelled,1,0,29,2024-09-01 16:00:00,2024-09-01 16:12:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
244607,Cancelled by client,Cancelled,1,0,29,2024-09-01 16:30:00,2024-09-01 16:42:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
251401,Cancelled by driver,Cancelled,1,0,29,2024-09-01 16:36:00,2024-09-01 16:49:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
254739,Validated,Trip completed,1,0,29,2024-09-02 18:29:00,2024-09-02 18:50:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
256415,Validated,Trip completed,1,0,29,2024-09-05 18:25:00,2024-09-05 18:48:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
257493,Validated,Trip completed,2,0,29,2024-09-07 21:33:00,2024-09-07 21:52:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
258416,Validated,Trip completed,3,0,29,2024-09-10 08:06:00,2024-09-10 08:31:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
258985,Cancelled by driver,Cancelled,3,0,29,2024-09-11 08:02:00,2024-09-11 08:20:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
258991,Cancelled by driver,Cancelled,3,0,29,2024-09-11 08:48:00,2024-09-11 08:51:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
260072,Validated,Trip completed,2,0,29,2024-09-12 08:08:00,2024-09-12 08:22:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
260677,Validated,Trip completed,2,0,29,2024-09-13 08:04:00,2024-09-13 08:15:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
260934,Validated,Trip completed,1,0,29,2024-09-13 20:39:00,2024-09-13 20:50:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
261952,Validated,Trip completed,2,0,29,2024-09-16 08:17:00,2024-09-16 08:31:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
262269,Validated,Trip completed,1,0,29,2024-09-16 08:22:00,2024-09-16 08:36:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
262267,Cancelled by client,Cancelled,1,0,29,2024-09-16 08:47:00,2024-09-16 09:00:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
262481,Validated,Trip completed,1,0,29,2024-09-16 14:19:00,2024-09-16 14:49:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
262674,Validated,Trip completed,1,0,29,2024-09-16 16:59:00,2024-09-16 17:16:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
262765,Validated,Trip completed,2,0,29,2024-09-17 08:13:00,2024-09-17 08:40:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
265294,Cancelled by driver,Cancelled,1,0,29,2024-09-21 20:03:00,2024-09-21 20:15:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
265510,Cancelled by driver,Cancelled,1,0,29,2024-09-21 21:38:00,2024-09-21 21:50:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
266018,Validated,Trip completed,3,0,29,2024-09-23 08:15:00,2024-09-23 08:30:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
266481,Validated,Trip completed,1,0,29,2024-09-23 16:27:00,2024-09-23 16:42:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
264052,Cancelled by client,Cancelled,1,0,29,2024-09-24 13:32:00,2024-09-24 13:49:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
267574,Validated,Trip completed,1,0,29,2024-09-25 15:51:00,2024-09-25 16:24:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
268237,Cancelled by client,Cancelled,2,0,29,2024-09-27 08:16:00,2024-09-27 08:29:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
269140,Cancelled by client,Cancelled,2,0,29,2024-09-28 20:18:00,2024-09-28 20:30:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
267534,Cancelled by driver,Cancelled,1,0,29,2024-09-29 14:02:00,2024-09-29 14:12:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
269084,Validated,Trip completed,1,0,29,2024-09-29 14:32:00,2024-09-29 14:46:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
269640,Cancelled by driver,Cancelled,1,0,29,2024-09-29 15:03:00,2024-09-29 15:14:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
269786,Validated,Trip completed,3,0,29,2024-09-30 08:02:00,2024-09-30 08:14:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
270252,Cancelled by driver,Cancelled,1,0,29,2024-09-30 16:38:00,2024-09-30 17:01:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
270232,Cancelled by driver,Cancelled,1,0,29,2024-09-30 18:45:00,2024-09-30 18:53:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
270349,Cancelled by driver,Cancelled,1,0,29,2024-09-30 18:45:00,2024-09-30 18:57:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
269620,Validated,Trip completed,1,0,29,2024-09-30 20:55:00,2024-09-30 21:06:00,"Kinding, Bahnhof",48.992168,11.377365,"Beilngries, Rathaus",49.035103,11.474083
256531,Validated,Trip completed,3,15,29,2024-09-06 07:19:00,2024-09-06 07:24:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Rathaus",49.035103,11.474083
261197,Validated,Trip completed,1,15,29,2024-09-14 18:15:00,2024-09-14 18:20:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Rathaus",49.035103,11.474083
263659,Validated,Trip completed,1,15,29,2024-09-18 14:05:00,2024-09-18 14:13:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Rathaus",49.035103,11.474083
264246,Validated,Trip completed,1,15,29,2024-09-19 14:32:00,2024-09-19 14:41:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Rathaus",49.035103,11.474083
265068,Validated,Trip completed,1,15,29,2024-09-21 18:23:00,2024-09-21 18:44:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Rathaus",49.035103,11.474083
266221,Validated,Trip completed,1,15,29,2024-09-23 15:12:00,2024-09-23 15:17:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Rathaus",49.035103,11.474083
266944,Validated,Trip completed,1,15,29,2024-09-24 15:00:00,2024-09-24 15:16:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Rathaus",49.035103,11.474083
267976,Validated,Trip completed,1,15,29,2024-09-26 15:01:00,2024-09-26 15:06:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Rathaus",49.035103,11.474083
268453,Validated,Trip completed,1,15,29,2024-09-27 14:09:00,2024-09-27 14:16:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Rathaus",49.035103,11.474083
269297,Validated,Trip completed,1,15,29,2024-09-28 18:38:00,2024-09-28 18:43:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Rathaus",49.035103,11.474083
269856,Cancelled by client,Cancelled,1,15,29,2024-09-30 14:34:00,2024-09-30 14:39:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Rathaus",49.035103,11.474083
270188,Validated,Trip completed,1,15,29,2024-09-30 14:59:00,2024-09-30 15:15:00,"Hirschberg, Dorfkapelle",49.03815,11.451488,"Beilngries, Rathaus",49.035103,11.474083
255188,Validated,Trip completed,1,64,29,2024-09-03 13:03:00,2024-09-03 13:10:00,"Plankstetten, Biberbacher Straße",49.068532,11.455142,"Beilngries, Rathaus",49.035103,11.474083
260420,Validated,Trip completed,4,11,29,2024-09-12 17:18:00,2024-09-12 17:28:00,"Kratzmuehle, Seerestaurant",49.004607,11.447705,"Beilngries, Rathaus",49.035103,11.474083
263162,Cancelled by client,Cancelled,1,4,29,2024-09-20 09:00:00,2024-09-20 09:11:00,"Kinding, Marktplatz",49.000562,11.38279,"Beilngries, Rathaus",49.035103,11.474083
